listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count,city,district,price_per_sqm
503201707,https://www.dubizzle.com.eg/en/ad/209%D8%A7%D9%84%D9%81-%D9%85%D9%82%D8%AF%D9%85-%D8%A7%D9%85%D8%AA%D9%84%D9%83-%D8%A7%D8%B3%D8%AA%D8%AF%D9%8A%D9%88-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D9%88-%D8%AF%D9%82%D8%A7%D9%8A%D9%82-%D9%85%D9%86-%D9%88%D8%B5%D9%84%D9%87-%D8%AF%D9%87%D8%B4%D9%88%D8%B1-ID503201707.html,5100000.0,"Nyoum October Compound, 6th of October",Studio,Primary,72.0,1.0,1.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Pets Allowed|Pool,5,,6th of October,70833.33333333333
502954261,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-270-m-gleem-4th-row-from-the-sea-ID502954261.html,8500000.0,"Glim, Alexandria",Apartment,Resale,270.0,4.0,3.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Glim,31481.48148148148
502741864,https://www.dubizzle.com.eg/en/ad/a-premium-apartment-for-sale-in-noor-city-96m-and-35m-garden-distinguishing-l05-installment-over-14-years-ID502741864.html,5580000.0,"Noor City, New Capital City",Apartment,Primary,96.0,2.0,2.0,No,Installment,Off-plan,Security|Private Garden|Balcony,3,,New Capital City,58125.0
502749135,https://www.dubizzle.com.eg/en/ad/hot-deal-phnc-255m-4-beds-rtm-prime-location-ID502749135.html,13500000.0,"Palm Hills New Cairo Compound, 5th Settlement",Apartment,Resale,255.0,4.0,5.0,No,Cash,Ready,Security|Balcony|Covered Parking|Maids Room,4,,5th Settlement,52941.17647058824
501945698,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-276-m-zizinia-mahmoud-el-deeb-street-ID501945698.html,14500000.0,"Zizinia, Alexandria",Apartment,Resale,276.0,3.0,3.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,Zizinia,52536.23188405797
502760840,https://www.dubizzle.com.eg/en/ad/taj-city-236m-40m-semi-finished-prime-location-ID502760840.html,14000000.0,"Taj City Compound, 1st Settlement",Apartment,Resale,236.0,4.0,4.0,No,Cash,Ready,Security|Private Garden|Balcony|Covered Parking,4,,1st Settlement,59322.03389830508
503205530,https://www.dubizzle.com.eg/en/ad/lowest-price-apartment-3-bedrooms-prime-location-open-view-lakes-in-bloomfields-mostakbal-city-near-madinaty-and-sarai-ID503205530.html,5094500.0,"Bloomfields, Mostakbal City",Apartment,Resale,149.0,3.0,3.0,No,Cash,Ready,Pets Allowed|Covered Parking,2,,Mostakbal City,34191.275167785236
503075291,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%B3%D9%83%D9%86%D9%8A%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D8%B4%D8%A7%D8%B7%D8%A6-%D9%81%D9%8A-%D9%82%D9%84%D8%A8-%D8%A7%D9%84%D8%A7%D8%B3%D9%88%D8%A7%D9%82-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D9%87-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%A7%D9%84%D8%AA%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D8%B1%D8%A7-%D9%84%D9%88%D9%83%D8%B3-ID503075291.html,840000.0,"Nakheel, Alexandria",Apartment,Primary,100.0,2.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4,Alexandria,Nakheel,8400.0
503203311,https://www.dubizzle.com.eg/en/ad/for-sale-one-bedroom-fully-finished-with-acs-at-zed-west-with-down-payment-3m-overlooking-street-30-meter-ID503203311.html,7900000.0,"ZED West Compound, Sheikh Zayed",Apartment,Resale,85.0,1.0,1.0,No,Installment,Off-plan,Water Meter|Private Garden|Balcony|Electricity Meter,4,,Sheikh Zayed,92941.17647058824
503194693,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-tebaroz-compound-150m-in-the-associations-land-new-cairo-ID503194693.html,4300000.0,"New Cairo, Cairo",Apartment,Resale,150.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Covered Parking|Landline|Natural Gas,6,Cairo,New Cairo,28666.666666666668
503201150,https://www.dubizzle.com.eg/en/ad/150-sqm-super-lux-apartment-for-sale-in-hadayek-al-ahram-first-gate-b-khufu-direct-pyramids-view-ID503201150.html,3200000.0,"Gate 1 - Khofo, Hadayek al-Ahram",Apartment,Resale,150.0,3.0,2.0,Yes,Cash,Ready,Security|Central A/C & heating|Electricity Meter|Balcony|Built in Kitchen Appliances|Pets Allowed,6,,Hadayek al-Ahram,21333.333333333332
503060889,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-miami-145-sqm-off-iskander-ibrahim-st-ID503060889.html,3700000.0,"Miami, Alexandria",Apartment,Resale,145.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Miami,25517.241379310344
503086348,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-syaheia-b-prime-location-fully-finished-ready-to-move-ID503086348.html,2900700.0,"Syaheia B, 6th of October",Apartment,Primary,150.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed|Natural Gas,6,,6th of October,19338.0
503205704,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-stone-park-compound-new-cairo-fifth-settlement-ID503205704.html,11500000.0,"Stone Park Compound, Katameya",Apartment,Primary,142.0,3.0,2.0,No,Installment,Off-plan,,0,,Katameya,80985.91549295775
503066911,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-138-sq-m-smouha-marouj-compound-ID503066911.html,5550000.0,"Murooj, Smoha",Apartment,Primary,138.0,3.0,2.0,No,Installment,Ready,,0,,Smoha,40217.391304347824
503047108,https://www.dubizzle.com.eg/en/ad/hot-deal-apartment-one-bedroom-fully-finished-with-acs-under-market-price-in-zed-east-ora-ID503047108.html,6000000.0,"Zed East Compound, 6th Settlement",Apartment,Resale,75.0,1.0,1.0,No,Cash,Off-plan,Pets Allowed|Pool|Covered Parking|Electricity Meter,4,,6th Settlement,80000.0
503084725,https://www.dubizzle.com.eg/en/ad/purchase-a-6-month-receipt-and-an-installment-over-8-years-for-a-3-bedroom-apartment-with-a-living-room-for-sale-on-installments-in-la-merada-future-city-with-a-20-down-payment-only-ID503084725.html,18000000.0,"La Mirada, Mostakbal City",Apartment,Primary,213.0,3.0,2.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6,,Mostakbal City,84507.04225352113
503184631,https://www.dubizzle.com.eg/en/ad/distinct-apartment-for-sale-in-el-siouf-shamaa-gamila-bouhried-street-semi-finished-ID503184631.html,3250000.0,"Seyouf, Alexandria",Apartment,Resale,134.0,3.0,2.0,No,Cash,Ready,,0,Alexandria,Seyouf,24253.731343283584
502813001,https://www.dubizzle.com.eg/en/ad/stunning-fully-finished-apartment-for-sale-by-sodic-ID502813001.html,8500000.0,"Six West Compound, Sheikh Zayed",Apartment,Primary,198.0,4.0,4.0,No,Cash,Ready,Private Garden|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6,,Sheikh Zayed,42929.292929292926
502999015,https://www.dubizzle.com.eg/en/ad/roof-for-sale-in-diplomats-compound-ID502999015.html,7000000.0,"Diplomats Compound, 5th Settlement",Apartment,Primary,325.0,3.0,3.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Elevator,5,,5th Settlement,21538.46153846154
503130968,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-245-sqm-in-gleem-abu-qir-street-brand-tower-ID503130968.html,11250000.0,"Glim, Alexandria",Apartment,Resale,245.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,Glim,45918.36734693877
503055225,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-grand-view-compound-in-front-of-public-security-directorate-ID503055225.html,11250000.0,"Grand View, Smoha",Apartment,Resale,191.0,3.0,2.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,6,,Smoha,58900.523560209425
503075689,https://www.dubizzle.com.eg/en/ad/apartment-190-m-in-rock-eden-compound-in-october-gardens-ID503075689.html,9000000.0,"Rock Eden, Hadayek October",Apartment,Resale,190.0,3.0,3.0,No,Cash,Ready,,0,,Hadayek October,47368.42105263158
503200702,https://www.dubizzle.com.eg/en/ad/for-sale-125-sq-m-apartment-in-a-prime-location-with-a-landscaped-view-of-mountain-park-in-icity-october-compound-ID503200702.html,6000000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,125.0,2.0,2.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,6,,6th of October,48000.0
502975422,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-240-m-loran-abu-qir-street-ID502975422.html,8500000.0,"Laurent, Alexandria",Apartment,Resale,240.0,3.0,3.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4,Alexandria,Laurent,35416.666666666664
502903381,https://www.dubizzle.com.eg/en/ad/immediate-delivery-apartment-for-sale-in-beit-al-watan-district-4-a-155-beit-al-watan-fifth-settlement-ID502903381.html,6358500.0,"Beit Al Watan, 5th Settlement",Apartment,Primary,235.0,3.0,3.0,No,Cash,Ready,Pool|Private Garden|Security,3,,5th Settlement,27057.44680851064
503191865,https://www.dubizzle.com.eg/en/ad/duplex-for-sale-in-a-prime-location-in-taj-city-minutes-from-mirage-mall-with-installments-available-ID503191865.html,9650000.0,"Taj City Compound, 1st Settlement",Duplex,Primary,207.0,4.0,4.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6,,1st Settlement,46618.3574879227
503203823,https://www.dubizzle.com.eg/en/ad/move-in-zayed-by-lowest-price-for-3b-apt-ready-now-ID503203823.html,6000000.0,"Zayed Dunes Compound, Sheikh Zayed",Apartment,Resale,128.0,3.0,1.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,46875.0
502730266,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-palm-hills-new-cairo-by-installments-fully-finished-ID502730266.html,11090000.0,"Palm Hills New Cairo Compound, 5th Settlement",Apartment,Resale,134.0,3.0,3.0,Yes,Cash,Ready,,0,,5th Settlement,82761.19402985074
503205368,https://www.dubizzle.com.eg/en/ad/deliever-your-apartment-now-with-25-downpayment-ID503205368.html,13800000.0,"Taj City Compound, 1st Settlement",Apartment,Primary,170.0,3.0,3.0,Yes,Cash or Installment,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,1st Settlement,81176.4705882353
502902427,https://www.dubizzle.com.eg/en/ad/a-fantastic-3-bedroom-apartment-for-sale-all-with-a-sea-view-with-a-50-discount-for-cash-or-installments-over-12-years-just-minutes-from-new-ca-ID502902427.html,3230000.0,"Sarai, Mostakbal City",Apartment,Primary,81.0,1.0,2.0,No,Cash,Ready,Security|Private Garden|Balcony,3,,Mostakbal City,39876.543209876545
503059023,https://www.dubizzle.com.eg/en/ad/prime-apartment-in-new-zayed-by-sodic-ID503059023.html,10500000.0,"VYE Sodic Compound, Sheikh Zayed",Apartment,Primary,158.0,3.0,4.0,No,Cash,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,66455.69620253165
503205331,https://www.dubizzle.com.eg/en/ad/135-sqm-apartment-for-sale-in-green-square-compoundmostakbal-city-fourth-floor-semi-finished-ready-to-move-in-prime-location-with-full-amenities-ID503205331.html,4100000.0,"Green Square, Mostakbal City",Apartment,Resale,135.0,2.0,2.0,No,Cash,Ready,,0,,Mostakbal City,30370.37037037037
502514778,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-254-m-smoha-valouri-antoniadis-view-open-to-antoniadis-gardens-ID502514778.html,11250000.0,"Valore Antoniades, Smoha",Apartment,Primary,254.0,3.0,3.0,No,Cash,Ready,,0,,Smoha,44291.33858267716
503199274,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AC%D9%86%D8%A9-4-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D8%B2%D8%A7%D9%8A%D8%AF-ID503199274.html,4400000.0,"Janna 2, Sheikh Zayed",Apartment,Resale,130.0,3.0,1.0,No,Installment,Ready,Private Garden|Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,6,,Sheikh Zayed,33846.153846153844
502985334,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-at-a-very-special-price-in-mountain-view-icity-october-mountain-top-phase-prime-location-ID502985334.html,4500000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,125.0,2.0,2.0,No,Installment,Off-plan,Security|Balcony|Elevator|Pets Allowed,4,,6th of October,36000.0
503206211,https://www.dubizzle.com.eg/en/ad/lowest-price-open-view-over-plaza-and-club-fully-finished-apartment-for-sale-in-muruj-ID503206211.html,4500000.0,"Murooj, Smoha",Apartment,Primary,118.0,2.0,2.0,No,Installment,Off-plan,Security|Electricity Meter|Water Meter|Covered Parking|Natural Gas,5,,Smoha,38135.59322033898
503174618,https://www.dubizzle.com.eg/en/ad/corner-apartment-for-sale-in-v-residence-delivered-and-ready-to-move-bahary-bua-198m-private-garden-elevated-view-and-overlooking-greenery-field-ID503174618.html,25500000.0,"Villette Compound, 5th Settlement",Apartment,Resale,198.0,4.0,4.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Maids Room|Balcony|Covered Parking,6,,5th Settlement,128787.87878787878
503161866,https://www.dubizzle.com.eg/en/ad/apartment-270-m2-in-the-first-district-in-nasr-city-near-genina-mall-and-aviation-street-ID503161866.html,9000000.0,"Nasr City, Cairo",Apartment,Resale,270.0,4.0,3.0,No,Cash,Ready,,0,Cairo,Nasr City,33333.333333333336
502830609,https://www.dubizzle.com.eg/en/ad/for-sale-an-apartment-118m-front-immediate-delivery-distinctive-view-in-gardenia-heights-new-cairo-abu-al-hul-second-from-the-mosque-huria-salim-and-a-few-steps-from-mohamed-naguib-axis-ID502830609.html,2750000.0,"Gardenia Heights 2, 5th Settlement",Apartment,Primary,118.0,2.0,1.0,No,Cash,Ready,Water Meter|Balcony|Landline|Electricity Meter,4,,5th Settlement,23305.084745762713
503157863,https://www.dubizzle.com.eg/en/ad/my-city-apartment-for-sale-143-meters-private-finishes-sale-at-the-club-snap-price-%D9%85%D8%AF%D9%8A%D9%86%D8%AA%D9%89-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-143-%D9%85%D8%AA%D8%B1-%D8%AA%D8%B4%D8%B7%D8%A8%D8%A7%D8%AA-%D8%AE%D8%A7%D8%B5%D9%87-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%89-%D8%B3%D8%B9%D8%B1-%D9%84%D9%82%D8%B7%D9%87-ID503157863.html,7909018.0,"Madinaty, Cairo",Apartment,Resale,143.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Pets Allowed|Natural Gas,6,Cairo,Madinaty,55307.818181818184
503206753,https://www.dubizzle.com.eg/en/ad/own-now-in-attractive-price-for-limited-time-apartment-in-installments-for-sale-in-uptown-mokattam-ID503206753.html,15500000.0,"Uptown Cairo, Mokattam",Apartment,Resale,151.0,2.0,2.0,Unknown,Cash,Ready,Private Garden|Covered Parking|Built in Kitchen Appliances,3,,Mokattam,102649.00662251655
503148853,https://www.dubizzle.com.eg/en/ad/super-deluxe-apartment-for-sale-on-a-main-street-in-dokki-ID503148853.html,9250000.0,"Dokki, Giza",Apartment,Resale,250.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6,Giza,Dokki,37000.0
503200809,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-the-heart-of-hadayek-october-with-a-distinctive-view-overlooking-the-landscape-ID503200809.html,4900000.0,"Hadayek October, Giza",Apartment,Primary,207.0,4.0,3.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,Giza,Hadayek October,23671.497584541063
503189664,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D8%A7%D9%86-%D8%B3%D8%AA%D9%8A%D9%81%D8%A7%D9%86%D9%88-ID503189664.html,4500000.0,"San Stefano, Alexandria",Apartment,Resale,135.0,3.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6,Alexandria,San Stefano,33333.333333333336
501896988,https://www.dubizzle.com.eg/en/ad/one-of-the-most-prime-location-at-v-levels-compound-220m2-penthouse-over-looking-landscape-with-only-681k-down-payment-over-7-years-ID501896988.html,16000000.0,"Levels By Dunes Compound, Sheikh Zayed",Penthouse,Resale,220.0,3.0,3.0,No,Installment,Ready,Security|Electricity Meter|Maids Room|Water Meter|Balcony|Pets Allowed,6,,Sheikh Zayed,72727.27272727272
503055831,https://www.dubizzle.com.eg/en/ad/you-can-translate-this-list-into-the-opposite-language-ID503055831.html,6500000.0,"Madinaty, Cairo",Apartment,Primary,200.0,4.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6,Cairo,Madinaty,32500.0
503200706,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-jannah-zayed-2-sheikh-zayed-ready-to-move-ID503200706.html,5200000.0,"Janna 2, Sheikh Zayed",Apartment,Resale,140.0,3.0,2.0,Unknown,Cash,Ready,Security|Built in Kitchen Appliances|Covered Parking,3,,Sheikh Zayed,37142.857142857145
503200175,https://www.dubizzle.com.eg/en/ad/rasel-ground-floor-apartment-finished-for-sale-in-ever-creek-view-water-feature-next-to-arab-mall-rasel-ground-floor-apartment-finished-for-sale-in-ever-creek-view-water-feature-next-to-arab-mall-ID503200175.html,10400000.0,"Ever west Compound, Sheikh Zayed",Apartment,Resale,166.0,3.0,3.0,No,Installment,Off-plan,Private Garden|Security,2,,Sheikh Zayed,62650.60240963855
503206510,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-al-obour-area-120-square-meters-ID503206510.html,3450000.0,"New Obour City, Obour City",Apartment,Primary,120.0,3.0,2.0,No,Cash or Installment,Off-plan,Private Garden|Security|Electricity Meter|Natural Gas|Pool,5,,Obour City,28750.0
503022520,https://www.dubizzle.com.eg/en/ad/apartment-175-m-in-al-narges-al-jadeeda-fifth-settlement-new-cairo-ID503022520.html,6000000.0,"New Narges, 5th Settlement",Apartment,Resale,175.0,3.0,2.0,No,Cash or Installment,Ready,,0,,5th Settlement,34285.71428571428
502738480,https://www.dubizzle.com.eg/en/ad/apartment-in-al-ajm-shti-al-nakhl-next-to-the-main-street-in-the-heart-of-commercial-markets-ID502738480.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,85.0,2.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4,Alexandria,Nakheel,10470.588235294117
503067417,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-a-view-of-al-muruj-club-ID503067417.html,6426000.0,"Murooj, Smoha",Apartment,Primary,119.0,2.0,2.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,Smoha,54000.0
503186314,https://www.dubizzle.com.eg/en/ad/apartment-3-bedrooms-ready-to-move-in-vye-ID503186314.html,18100000.0,"VYE Sodic Compound, Sheikh Zayed",Apartment,Primary,142.0,3.0,3.0,No,Cash or Installment,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,127464.78873239437
503206585,https://www.dubizzle.com.eg/en/ad/at-the-lowest-price-in-the-market-a-185-square-meter-apartment-with-ultra-super-finish-resale-in-a-distinguished-location-in-hyde-park-new-cairo-next-to-mivida-ready-for-viewing-and-delivery-ID503206585.html,11400000.0,"Hyde Park New Cairo Compound, 5th Settlement",Apartment,Resale,185.0,3.0,4.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6,,5th Settlement,61621.62162162162
502991497,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-immediate-delivery-151-sqm-skyline-al-orouba-ID502991497.html,8500000.0,"Orouba Skyline, Smoha",Apartment,Resale,151.0,3.0,2.0,No,Cash,Ready,,0,,Smoha,56291.39072847682
503203030,https://www.dubizzle.com.eg/en/ad/apartment-3bed-for-sale-at-badya-palm-hills-ready-to-move-prime-location-price-negotiable-ID503203030.html,6200000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,176.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,6th of October,35227.27272727273
502167843,https://www.dubizzle.com.eg/en/ad/apartment-three-bedrooms-prime-location-2nd-floor-in-jayd-new-cairo-fifth-settlement-ID502167843.html,10312000.0,"Jayd Compound, 5th Settlement",Apartment,Resale,170.0,3.0,3.0,No,Installment,Ready,Pets Allowed|Pool|Private Garden|Covered Parking,4,,5th Settlement,60658.82352941176
203837366,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-170m-with-installments-in-front-of-easy-sport-club-in-third-neighborhood-on-the-helwan-actually-%D8%A7%D9%84%D9%87%D8%B6%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D9%85-is-obour-%D8%A7%D9%84%D9%87%D8%B6%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D9%85-is-helwan-its-majority-language-arabic-ID203837366.html,3600000.0,"Al Hadaba Al Wosta, Mokattam",Apartment,Primary,170.0,3.0,2.0,Yes,Installment,Ready,Balcony,1,,Mokattam,21176.470588235294
502678994,https://www.dubizzle.com.eg/en/ad/a-wonderful-apartment-for-sale-250-square-meters-in-nasr-city-abbas-al-akkad-street-a-distinguished-location-ID502678994.html,7200000.0,"Nasr City, Cairo",Apartment,Resale,250.0,3.0,2.0,Yes,Cash,Ready,,0,Cairo,Nasr City,28800.0
503200586,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-beverly-hills-160-meter-fully-finished-with-air-conditioners-and-kitchen-ID503200586.html,10400000.0,"Beverly Hills Compound, Sheikh Zayed",Apartment,Resale,160.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Pets Allowed,6,,Sheikh Zayed,65000.0
503207254,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-madinaty-b14-old-contract-less-than-the-companys-price-currently-by-6-million-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%AA%D9%8A-b14-%D8%B9%D9%82%D8%AF-%D9%82%D8%AF%D9%8A%D9%85-%D8%A7%D9%82%D9%84-%D9%85%D9%86-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%AD%D8%A7%D9%84%D9%8A%D8%A7-%D8%A8%D9%A6%D9%85%D9%84%D9%8A%D9%88%D9%86-ID503207254.html,6000000.0,"Madinaty, Cairo",Apartment,Primary,107.0,3.0,2.0,No,Installment,Off-plan,,0,Cairo,Madinaty,56074.766355140186
502390572,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-rehab-ultra-super-lux-finishing-near-services-ID502390572.html,8750000.0,"Rehab City, New Cairo",Apartment,Resale,162.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Electricity Meter|Water Meter|Balcony,6,,New Cairo,54012.345679012345
503196269,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-205-sq-m-palm-hills-compound-alexandria-ID503196269.html,16000000.0,"Palm Hills, Alexandria",Apartment,Primary,205.0,3.0,3.0,No,Installment,Ready,,0,Alexandria,Palm Hills,78048.78048780488
207305499,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AA%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%AA%D8%B3%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%81%D9%88%D8%B1%D9%8A-ID207305499.html,4400000.0,"6th of October, Giza",Apartment,Primary,145.0,2.0,1.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,5,Giza,6th of October,30344.827586206895
502980446,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-for-ready-to-move-prime-location-for-sale-in-the-heart-of-new-zayed-at-west-view-compound-ID502980446.html,4200000.0,"Westview, Sheikh Zayed",Apartment,Primary,150.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Covered Parking|Built in Kitchen Appliances|Pets Allowed,6,,Sheikh Zayed,28000.0
503190557,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-with-acs-for-sale-ready-to-move-sheikh-zayed-dorra-ID503190557.html,5200000.0,"Village West Compound, Sheikh Zayed",Apartment,Primary,175.0,3.0,3.0,No,Cash,Ready,Private Garden|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed|Pool,6,,Sheikh Zayed,29714.285714285714
502972342,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-trio-gardens-new-cairo-before-madinaty-and-after-rehab-ID502972342.html,10715000.0,"Trio Gardens Compound, 5th Settlement",Apartment,Resale,195.0,3.0,4.0,No,Cash or Installment,Off-plan,Security|Maids Room|Balcony|Built in Kitchen Appliances|Natural Gas,5,,5th Settlement,54948.717948717946
503082907,https://www.dubizzle.com.eg/en/ad/with-a-nile-view-fully-finished-apartment-for-sale-in-jirian-compound-new-cairo-ID503082907.html,12008000.0,"Jirian, Sheikh Zayed",Apartment,Primary,105.0,2.0,2.0,Unknown,Cash,Ready,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6,,Sheikh Zayed,114361.90476190476
503206151,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-b7-madinaty-ultra-super-lux-open-view-of-the-largest-wide-garden-exceptional-opportunity-ID503206151.html,6000000.0,"Madinaty, Cairo",Apartment,Resale,96.0,2.0,2.0,Unknown,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Pets Allowed|Natural Gas,5,Cairo,Madinaty,62500.0
