listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count
503020288,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-222-sqm-smouha-al-safwa-towers-ID503020288.html,14500000.0,"Smoha, Alexandria",Apartment,Resale,222.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Elevator,5
502792531,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-115-m-in-gleem-off-abdul-qir-street-ID502792531.html,3700000.0,"Glim, Alexandria",Apartment,Resale,115.0,3.0,1.0,No,Cash,Ready,,0
503111152,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-500-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%B4-%D9%81%D9%88%D8%B2%D9%8A-%D9%85%D8%B9%D8%A7%D8%B0-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%B1%D8%A7%D9%86%D8%AF-ID503111152.html,25000000.0,"Smoha, Alexandria",Duplex,Resale,500.0,7.0,5.0,No,Cash,Ready,,0
503023972,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-100m-sidi-gaber-first-nmer-from-port-said-street-ID503023972.html,3250000.0,"Sidi Gaber, Alexandria",Apartment,Resale,100.0,2.0,1.0,No,Cash or Installment,Ready,Security|Electricity Meter|Water Meter|Balcony|Built in Kitchen Appliances|Pets Allowed,6
503207617,https://www.dubizzle.com.eg/en/ad/apartment-140-m-90-m-garden-in-the-eltikmali-district-bayt-al-watan-nasr-city-new-cairo-ID503207617.html,5016000.0,"Al Takmeely District, 5th Settlement",Apartment,Resale,140.0,3.0,2.0,No,Cash or Installment,Ready,,0
502987420,https://www.dubizzle.com.eg/en/ad/my-city-apartment-for-sale-175-meters-in-the-b2-private-finishes-ID502987420.html,10000000.0,"Madinaty, Cairo",Apartment,Resale,175.0,3.0,3.0,No,Cash,Ready,Security|Central A/C & heating|Electricity Meter|Water Meter|Balcony|Pets Allowed,6
503205752,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-175m-san-stefano-ID503205752.html,6000000.0,"San Stefano, Alexandria",Apartment,Resale,175.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
502747877,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-200-sqm-smouha-directly-on-al-nasr-street-egp-4100000-ID502747877.html,4500000.0,"Smoha, Alexandria",Apartment,Resale,200.0,4.0,3.0,Yes,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4
207244252,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B3%D9%8A%D8%AF%D9%8A-%D8%A8%D8%B4%D8%B1-%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-ID207244252.html,2000000.0,"Sidi Beshr, Alexandria",Apartment,Resale,85.0,2.0,1.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Landline|Natural Gas|Elevator,6
503172800,https://www.dubizzle.com.eg/en/ad/duplex-apartment-for-sale-130-sqm-asafra-bahri-ID503172800.html,2850000.0,"Asafra, Alexandria",Duplex,Resale,130.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5
503066924,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-heran-rushdi-street-_-gilim-ID503066924.html,5550000.0,"Roushdy, Alexandria",Apartment,Resale,140.0,3.0,1.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6
503203153,https://www.dubizzle.com.eg/en/ad/apartment-147m-for-sale-at-a-special-price-in-hyde-park-compound-ID503203153.html,12500000.0,"Hyde Park New Cairo Compound, 5th Settlement",Apartment,Resale,147.0,3.0,3.0,,Installment,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4
502617837,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-255-m2-smouha-ID502617837.html,11250000.0,"Smoha, Alexandria",Apartment,Resale,255.0,3.0,3.0,No,Cash,Ready,,0
503203738,https://www.dubizzle.com.eg/en/ad/for-sale-158-m2-apartment-fully-finished-with-a-beautiful-view-and-location-the-cheapest-apartment-in-the-badia-compound-palm-hills-october-ID503203738.html,7760000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,158.0,3.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Electricity Meter|Water Meter|Balcony|Pets Allowed,6
503020241,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-190-sqm-kafr-abdu-steps-from-saint-geny-ID503020241.html,6000000.0,"Kafr Abdo, Alexandria",Apartment,Resale,190.0,3.0,3.0,No,Cash,Ready,,0
502974566,https://www.dubizzle.com.eg/en/ad/apartment-ground-floor-3-bedrooms-in-palm-beach-in-the-heart-of-the-commercial-markets-a-very-excellent-location-ID502974566.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,100.0,3.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4
503203337,https://www.dubizzle.com.eg/en/ad/furnished-apartment-for-sale-in-the-al-batal-ahmed-abdel-aziz-branch-in-dokki-ID503203337.html,12000000.0,"Dokki, Giza",Hotel Apartment,Resale,214.0,3.0,2.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6
502955308,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-sq-m-ibrahimia-sohag-street-near-anba-takla-church-ID502955308.html,3700000.0,"Al Ibrahimiyyah, Alexandria",Apartment,Resale,120.0,3.0,1.0,No,Cash,Ready,Water Meter|Electricity Meter,2
503055346,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-smoha-police-towers-ID503055346.html,4500000.0,"Smoha, Alexandria",Apartment,Resale,105.0,2.0,1.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5
502641730,https://www.dubizzle.com.eg/en/ad/prime-location-apartment-for-sale-under-market-price-in-elysium-compound-ID502641730.html,7850000.0,"Elysium, Sheikh Zayed",Apartment,Primary,158.0,3.0,2.0,,Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed,5
503201668,https://www.dubizzle.com.eg/en/ad/for-those-who-value-privacy-a-185-meter-apartment-in-golf-city-one-of-the-most-prestigious-neighborhoods-in-obour-city-second-floor-ID503201668.html,4900000.0,"GCV, Obour City",Apartment,Resale,185.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Maids Room|Balcony|Covered Parking,6
503086831,https://www.dubizzle.com.eg/en/ad/132m-fully-finished-apartment-for-sale-in-calma-compound-in-the-heart-of-sheikh-zayed-with-installments-up-to-10-years-ID503086831.html,6700000.0,"Calma, Sheikh Zayed",Apartment,Primary,132.0,2.0,2.0,No,Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6
502604831,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-170-m-gianaclis-omar-al-mukhtar-street-ID502604831.html,4500000.0,"Gianaclis, Alexandria",Apartment,Resale,170.0,3.0,1.0,No,Cash,Ready,Security|Balcony|Elevator,3
503189827,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-smouha-the-golden-square-ID503189827.html,8500000.0,"Smoha, Alexandria",Apartment,Resale,186.0,3.0,2.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6
503207112,https://www.dubizzle.com.eg/en/ad/in-prime-location-beside-al-rehab-city-5dp-up-to-10y-ID503207112.html,12500000.0,"Jayd Compound, 5th Settlement",Apartment,Primary,150.0,3.0,3.0,No,Installment,Ready,Private Garden|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6
502981173,https://www.dubizzle.com.eg/en/ad/for-sale-fully-finished-duplex-233m-located-on-26th-of-july-axis-in-one-of-the-most-important-projects-in-sheikh-zayed-project-205-installment-ID502981173.html,41302000.0,"Arkan Palm 205, Sheikh Zayed",Apartment,Primary,233.0,3.0,3.0,,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Covered Parking|Pets Allowed,6
503202666,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-first-district-third-neighborhood-sheikh-zayed-ID503202666.html,3550000.0,"Sheikh Zayed, Giza",Apartment,Resale,108.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed|Natural Gas,6
502757555,https://www.dubizzle.com.eg/en/ad/sarai-165m-3beds-semi-finished-prime-location-ID502757555.html,6000000.0,"Sarai, Mostakbal City",Apartment,Resale,165.0,3.0,3.0,No,Cash,Ready,Security|Balcony|Covered Parking,3
503207143,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-darvell-residence-compound-october-gardens-on-al-wahat-road-with-an-investment-price-and-installment-plans-your-discount-is-yours-october-gardens-al-wahat-road-ID503207143.html,4120000.0,"Al Wahat Road, 6th of October",Apartment,Primary,126.0,2.0,2.0,No,Cash or Installment,Off-plan,,0
502978973,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-m-asafra-wahran-st-ID502978973.html,2400000.0,"Asafra, Alexandria",Apartment,Resale,120.0,3.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Elevator|Electricity Meter,4
502657839,https://www.dubizzle.com.eg/en/ad/premium-apartment-in-new-el-nargesnew-cairo-prime-location-ID502657839.html,5350000.0,"New Narges, 5th Settlement",Apartment,Primary,174.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Landline|Elevator,5
503171486,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-sawary-with-open-lake-view-10year-payment-plan-ID503171486.html,15860000.0,"Sawari, Moharam Bik",Apartment,Primary,177.0,3.0,3.0,No,Installment,Off-plan,Security,1
503205836,https://www.dubizzle.com.eg/en/ad/ready-to-move-apartment-4-bedrooms-in-mountain-view-icity-new-cairo-ID503205836.html,10000000.0,"Mountain View iCity Compound, 5th Settlement",Apartment,Primary,210.0,4.0,4.0,,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Covered Parking|Pets Allowed|Natural Gas,6
503159885,https://www.dubizzle.com.eg/en/ad/apartment-140-m2-in-emerald-compound-in-al-madani-quarter-zahra-el-maadi-is-there-10th-section-ID503159885.html,5350000.0,"Emerald Residence, Zahraa Al Maadi",Apartment,Resale,140.0,2.0,1.0,No,Cash,Ready,,0
502885831,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-on-the-roof-150m-super-lux-in-the-first-district-in-al-hoda-al-wusta-al-matram-%D8%B4%D9%82%D8%A9-%D8%B1%D9%88%D9%81-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-150%D9%85-%D8%B3%D9%88%D8%A8%D8%B1-%D9%84%D9%88%D9%83%D8%B3-%D8%A8%D8%A7%D9%84%D8%AD%D9%89-%D8%A7%D9%84%D8%A7%D9%88%D9%84-%D8%A8%D8%A7%D9%84%D9%87%D8%B6%D8%A8%D8%A9-%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%89-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D9%85-ID502885831.html,3850000.0,"Al Hadaba Al Wosta, Mokattam",Apartment,Primary,150.0,3.0,2.0,No,Cash,Ready,,0
503203298,https://www.dubizzle.com.eg/en/ad/shot-of-an-apartment-for-sale-in-a-highly-distinctive-location-in-the-eighth-district-sheikh-zayed-minutes-from-the-main-street-and-the-gate-mall-and-espona-plaza-the-floor-is-repeated-with-a-wonderful-view-and-there-is-an-elevator-the-apartment-is-finished-in-high-super-luxury-3-bedrooms-one-of-them-a-master-room-2-bathrooms-and-a-reception-3-pieces-large-kitchen-with-natural-gas-ID503203298.html,6700000.0,"8th District, Sheikh Zayed",Apartment,Primary,185.0,3.0,3.0,No,Cash,Ready,,0
503201753,https://www.dubizzle.com.eg/en/ad/for-a-limited-time-get-a-15-discount-on-your-195-sqm-garden-and-landscape-view-apartment-in-rock-eden-compound-rock-eden-hadayek-al-ashgar-apa-ID503201753.html,8840000.0,"Rock Eden, Hadayek October",Apartment,Primary,195.0,3.0,3.0,No,Installment,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503136958,https://www.dubizzle.com.eg/en/ad/prime-view-fully-finished-apartment-150sqm-with-garden-for-sale-ID503136958.html,4120000.0,"Northern Expansions, 6th of October",Apartment,Primary,150.0,2.0,2.0,No,Cash,Ready,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6
503205605,https://www.dubizzle.com.eg/en/ad/ready-to-move-apartment-165m-with-garden-35m-in-mountain-view-icity-new-cairo-ID503205605.html,8000000.0,"Mountain View iCity Compound, 5th Settlement",Apartment,Primary,165.0,3.0,3.0,,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6
503206565,https://www.dubizzle.com.eg/en/ad/for-sale-cash-at-a-hot-price-in-prime-b12-madinaty-video-available-ID503206565.html,10000000.0,"Madinaty, Cairo",Apartment,Resale,140.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4
503081845,https://www.dubizzle.com.eg/en/ad/for-sale-a-145-m-apartment-in-nasim-compound-in-the-prime-alsheikh-zayed-green-wealth-project-5-down-payment-up-to-10year-installments-ID503081845.html,7060000.0,"Green Revolution Compound, Sheikh Zayed",Apartment,Primary,145.0,2.0,2.0,No,Cash or Installment,Off-plan,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,6
503195041,https://www.dubizzle.com.eg/en/ad/apartment-191m-3bd-prime-location-under-market-price-ready-to-move-hyde-park-new-cairo-next-to-mivida-ID503195041.html,12000000.0,"Hyde Park New Cairo Compound, 5th Settlement",Apartment,Resale,191.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Water Meter|Covered Parking|Pets Allowed,6
502781285,https://www.dubizzle.com.eg/en/ad/residential-unit-for-sale-155-sqm-in-wabor-el-maya-behind-cib-bank-ID502781285.html,6000000.0,"Waboor Elmayah, Alexandria",Apartment,Resale,155.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Natural Gas,6
503199761,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-108-m-sidi-bishr-sh-khaleel-hamada-ID503199761.html,2850000.0,"Sidi Beshr, Alexandria",Apartment,Resale,108.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
503199767,https://www.dubizzle.com.eg/en/ad/two-bedroom-apartment-for-sale-in-sheikh-zayed-with-installments-over-10-years-finished-with-air-conditioning-and-garage-ID503199767.html,8000000.0,"Sheikh Zayed, Giza",Apartment,Primary,123.0,2.0,2.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
502930904,https://www.dubizzle.com.eg/en/ad/170-sqm-apartment-for-sale-d25-bayt-al-watan-garden-street-view-new-cairo-ID502930904.html,6000000.0,"Beit Al Watan, 5th Settlement",Apartment,Primary,170.0,3.0,3.0,No,Cash or Installment,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6
503009402,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-200-m-loren-steps-from-al-iqbal-street-ID503009402.html,6000000.0,"Laurent, Alexandria",Apartment,Resale,199.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
503176017,https://www.dubizzle.com.eg/en/ad/immediate-delivery-view-of-plaza-lowest-price-installments-over-45-years-apartment-for-sale-in-sawary-alexandria-ID503176017.html,11250000.0,"Sawari, Moharam Bik",Apartment,Resale,197.0,3.0,3.0,No,Installment,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Natural Gas,5
503206301,https://www.dubizzle.com.eg/en/ad/fully-finished-penthouse-with-a-pool-view-for-sale-in-promenade-compound-new-cairo-ID503206301.html,12000000.0,"Promenade New Cairo Compound, 5th Settlement",Penthouse,Resale,255.0,4.0,4.0,,Cash,Ready,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed,6
503184377,https://www.dubizzle.com.eg/en/ad/luxurious-apartment-for-sale-in-mirog-smoha-compound-ID503184377.html,14500000.0,"Murooj, Smoha",Apartment,Primary,212.0,4.0,3.0,No,Cash or Installment,Off-plan,Electricity Meter|Water Meter|Covered Parking|Landline|Natural Gas,5
503204344,https://www.dubizzle.com.eg/en/ad/apartment-178m-for-sale-in-madinaty-b15-ready-to-move-prime-location-wide-garden-view-ID503204344.html,18000000.0,"Madinaty, Cairo",Apartment,Resale,178.0,3.0,3.0,No,Installment,Ready,Security|Electricity Meter|Water Meter|Balcony|Pets Allowed|Pool,6
502977920,https://www.dubizzle.com.eg/en/ad/penthouse-fully-finished-ultra-super-lux-for-sale-in-westown-sodic-west-in-amazing-location-zayed-city-ID502977920.html,16000000.0,"Sodic Westown Compound, Sheikh Zayed",Penthouse,Resale,150.0,3.0,4.0,No,Cash,Ready,Security|Central A/C & heating|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6
503206268,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-madinaty-b11-prime-location-and-garden-view-a-strong-opportunity-to-own-a-ready-to-live-apartment-in-one-of-the-best-phases-of-madinaty-b11-with-a-prime-location-and-an-open-view-of-the-garden-ID503206268.html,6100000.0,"Madinaty, Cairo",Apartment,Resale,116.0,3.0,2.0,No,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed,6
501513194,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-100m-sporting-directly-on-the-sea-ID501513194.html,3700000.0,"Sporting, Alexandria",Apartment,Resale,100.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4
503133364,https://www.dubizzle.com.eg/en/ad/ground-floor-finished-apartment-for-sale-with-garden-85-sqm-40-sqm-in-the-italian-district-compound-hadayek-october-ID503133364.html,2400000.0,"Italian Square, Hadayek October",Apartment,Resale,85.0,2.0,1.0,No,Cash,Ready,,0
501811634,https://www.dubizzle.com.eg/en/ad/apartment-fully-finished-two-bedrooms-by-installments-delivery-in-2027-in-zed-east-by-ora-ID501811634.html,13386000.0,"Zed East Compound, 6th Settlement",Apartment,Resale,131.0,2.0,2.0,No,Installment,Off-plan,Private Garden|Electricity Meter|Water Meter|Covered Parking|Pets Allowed|Pool,6
207261459,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D9%87-%D8%AA%D8%B1%D9%8A-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A8%D9%85%D9%8A%D8%A7%D9%85%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B5%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%8A-%D9%84-%D8%AE%D8%A7%D9%84%D8%AF-%D8%A7%D8%A8%D9%86-%D8%A7%D9%84%D9%88%D9%84%D9%8A%D8%AF-ID207261459.html,2850000.0,"Miami, Alexandria",Apartment,Resale,110.0,2.0,1.0,Yes,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Elevator,6
502799307,https://www.dubizzle.com.eg/en/ad/apartment-of-185-m2-in-andalus-2-fifth-settlement-new-cairo-ID502799307.html,5450000.0,"Al Andalous, 5th Settlement",Apartment,Resale,185.0,3.0,2.0,No,Cash,Ready,,0
503078425,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-125m-miami-sh-al-sabae-ID503078425.html,3700000.0,"Miami, Alexandria",Apartment,Resale,125.0,3.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,6
503140517,https://www.dubizzle.com.eg/en/ad/apartment-with-garden-haptown-bellow-market-price-good-price-ID503140517.html,4100000.0,"Haptown, Mostakbal City",Apartment,Resale,93.0,1.0,2.0,No,Cash,Ready,Pets Allowed|Pool|Balcony|Covered Parking,4
503205856,https://www.dubizzle.com.eg/en/ad/for-sale-3-bedroom-apartment-with-lake-view-in-privado-compound-madinaty-2nd-floor-old-contract-premium-location-l010-ID503205856.html,6600000.0,"Privado, Madinaty",Apartment,Resale,131.0,3.0,2.0,No,Cash or Installment,Ready,Private Garden|Security|Electricity Meter|Water Meter|Landline|Natural Gas,6
503190706,https://www.dubizzle.com.eg/en/ad/stylish-apartment-for-sale-prime-location-in-beverly-hills-ID503190706.html,6900000.0,"Beverly Hills Compound, Sheikh Zayed",Apartment,Primary,169.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Built in Kitchen Appliances|Pets Allowed|Pool,6
503073523,https://www.dubizzle.com.eg/en/ad/apartment-185-m-under-market-price-for-sale-ready-to-move-direct-view-landscape-prime-location-in-palm-hills-new-cairo-ID503073523.html,10000000.0,"Palm Hills New Cairo Compound, 5th Settlement",Apartment,Resale,185.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6
503183629,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-140-sqm-in-steps-from-aboukir-street-ID503183629.html,4500000.0,"Laurent, Alexandria",Apartment,Resale,140.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4
503202841,https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-with-private-garden-for-sale-8th-district-sheikh-zayed-ID503202841.html,6700000.0,"8th District, Sheikh Zayed",Apartment,Resale,170.0,3.0,3.0,No,Cash,Ready,,0
502972152,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-185m-kafr-abdu-steps-from-saint-genevieve-ID502972152.html,8500000.0,"Kafr Abdo, Alexandria",Apartment,Resale,185.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,6
198645612,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-3-%D8%BA%D8%B1%D9%81-%D9%88%D8%B5%D8%A7%D9%84%D8%A9-%D9%88%D8%AD%D9%85%D8%A7%D9%85-%D9%88%D9%85%D8%B7%D8%A8%D8%AE-%D9%882-%D8%A8%D9%84%D9%83%D9%88%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D8%B1%D8%AD-ID198645612.html,1600000.0,"Sidi Beshr, Alexandria",Apartment,Primary,100.0,3.0,1.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,5
502878274,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-mountain-view-icity-6th-of-october-compound-cash-price-or-10-down-payment-and-equal-installments-lagoon-view-20-cash-disco-ID502878274.html,9000000.0,"Mountain View iCity Compound, 6th of October",Apartment,Primary,130.0,2.0,2.0,No,Cash,Off-plan,Private Garden|Electricity Meter|Water Meter|Covered Parking|Pets Allowed|Pool,6
502798230,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-165-m-loran-el-iqbal-st-ID502798230.html,8500000.0,"Laurent, Alexandria",Apartment,Resale,165.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
207146422,https://www.dubizzle.com.eg/en/ad/apartment-6333m-private-garden-noor-city-by-tmg-ID207146422.html,4600000.0,"Noor City, New Capital City",Apartment,Primary,63.0,1.0,1.0,No,Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Elevator,6
503207277,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D9%87-%D9%81%D9%8A-%D8%A7%D8%B1%D9%82%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D9%87-%D9%86%D8%B5%D8%B1-%D9%85%D8%AA%D9%81%D8%B1%D8%B9-%D9%85%D9%86-%D9%85%D9%83%D8%B1%D9%85-%D8%B9%D8%A8%D9%8A%D8%AF-ID503207277.html,3850000.0,"Nasr City, Cairo",Apartment,Resale,140.0,2.0,1.0,No,Cash,Ready,,0
503051270,https://www.dubizzle.com.eg/en/ad/furnished-apartment-for-sale-3-bedrooms-syria-street-mohandessin-ID503051270.html,10000000.0,"Mohandessin, Giza",Apartment,Resale,180.0,3.0,3.0,Yes,Cash,Ready,,0
503085137,https://www.dubizzle.com.eg/en/ad/for-sale-a-finished-apartment-in-dar-misr-al-qonfol-clove-ID503085137.html,4300000.0,"Dar Misr, 1st Settlement",Apartment,Resale,140.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Natural Gas|Elevator,5
503201744,https://www.dubizzle.com.eg/en/ad/semi-finished-apartment-in-o-west-core-best-offer-ID503201744.html,5800000.0,"O West Compound, 6th of October",Apartment,Resale,84.0,1.0,1.0,No,Cash or Installment,Off-plan,Security|Private Garden|Balcony|Pets Allowed,4
502076262,https://www.dubizzle.com.eg/en/ad/opportunity-that-will-not-repeat-for-sale-hotel-apartment-in-sky-line-compound-samoha-with-less-than-the-old-companys-price-guaranteed-investment-opportunity-with-the-largest-real-estate-developer-apartment-delivery-ultra-super-lux-finishing-area-118-m2-with-the-best-open-view-on-villas-and-a-lake-and-the-largest-plaza-cash-or-installment-over-6-months-ID502076262.html,6000000.0,"Orouba Skyline, Smoha",Hotel Apartment,Resale,118.0,3.0,2.0,Yes,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Covered Parking|Pool,6
205275142,https://www.dubizzle.com.eg/en/ad/a-great-deal-on-an-apartment-for-sale-in-el-labini-faisal-main-street-180-sq-m-ID205275142.html,3050000.0,"Faisal, Giza",Apartment,Resale,180.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Pets Allowed|Natural Gas,6
503200783,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-mountain-view-icity-ID503200783.html,6700000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,155.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5
503204126,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-zed-west-with-installments-till-2031-fully-finished-with-acs-overlooking-landscape-1-parking-slot-ID503204126.html,20900000.0,"ZED West Compound, Sheikh Zayed",Apartment,Resale,242.0,4.0,4.0,No,Installment,Off-plan,Private Garden|Security|Maids Room|Covered Parking|Pool,5
503202823,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-209m-in-prime-location-under-market-price-ID503202823.html,16000000.0,"Sodic Westown Compound, Sheikh Zayed",Apartment,Resale,209.0,3.0,3.0,No,Cash,Ready,Private Garden|Electricity Meter|Maids Room|Covered Parking|Natural Gas|Pool,6
503205210,https://www.dubizzle.com.eg/en/ad/limited-time-offer-in-zed-newcairo-4-bedrooms-apartment-for-sale-fully-finishede-acs-and-kitchen-with-5-down-payment-and-installment-over-10-years-ID503205210.html,28000000.0,"Zed East Compound, 6th Settlement",Apartment,Primary,200.0,4.0,4.0,No,Installment,Off-plan,Private Garden|Security|Central A/C & heating|Maids Room|Built in Kitchen Appliances|Pool,6
